title,category,price,rating,num_reviews,num_subscribers
"Accounting basics, create financial statements easily",Finance & Accounting,8640.0,3.41,11,2025
How to Become a  Medical Transcriptionist,Business,2880.0,4.6,118,498
Learn Data structures & Algorithms using Python for Freshers,Development,6400.0,3.6,153,21595
Autodesk Navisworks Manage for BIM,Lifestyle,1280.0,0.0,0,8
How to Eliminate Loss & Profit Consistently in Stock Market,IT & Software,3200.0,4.26,21,129
Daytrading: An der Börse Geld verdienen für Einsteiger,Finance & Accounting,6400.0,4.51,415,1972
How to Build a Business as a Social Media Influencer,Business,8640.0,4.54,80,2650
Create 20 sport casino games in Construct 2 / Construct 3,Development,6400.0,3.92,10,190
7 tips for new leaders - avoiding common mistakes,Lifestyle,2880.0,4.32,507,2480
OPTIONS (BEAR/BULL PUT-STRADDLE/STRANGLE-BULL/BEAR CALL),IT & Software,1280.0,4.71,5,36
Business Banking 101,Finance & Accounting,1600.0,4.05,19,191
MPC Forum #1/2018 - Regional Digital Impacts (Malaysia),Business,1280.0,3.82,10,21
Introduction to C++ and Qt5 Programming for Raspberry Pi,Development,2240.0,3.52,51,450
Aquarell Blumenmalkurs *Dreamy Flowers*,Lifestyle,1600.0,4.7,3,6
Online Business Management,IT & Software,6400.0,3.87,62,5971
Keys to Successful Entrepreneurship: Strategic Support,Finance & Accounting,1280.0,4.07,9,1698
Operations Management in small businesses: key techniques,Business,2240.0,4.35,72,505
PhoneGap Build For Beginners,Development,2240.0,4.13,246,6790
OSHO ZEN TAROT: A Guidance tool-kit for problem solving.,Lifestyle,1280.0,0.0,0,3
Binary Options Strategies Course : No More Loss,IT & Software,2240.0,2.76,6,30
Introduction to Financial Statements,Finance & Accounting,2560.0,3.97,8,137
Effectively Managing Employee Performance,Business,4160.0,4.26,1373,4777
Build an app with ASPNET Core and Angular from scratch,Development,8640.0,4.59,12048,50662
WordPress Essentials,Lifestyle,3200.0,3.61,9,84
Aprenda a Investir em Ações,IT & Software,0.0,4.67,66,1027
A guide to become a Welding Inspector,Finance & Accounting,1600.0,3.49,11,42
Learn the 5 Principles For Persuasive Presentations,Business,1280.0,2.87,22,1625
Real-World Projects with MEAN Stack,Development,8000.0,3.37,19,95
BIM Allplan 2018: La modellazione Parasolid,Lifestyle,7680.0,4.26,5,11
Accounting - The 6 most important rules you must learn,IT & Software,1280.0,4.51,25,1053
ISO 9001:2015 Quality Management System,Finance & Accounting,12800.0,2.14,3,7
Accounting Adjusting Entries–Presentations Only-Bookkeeping,Business,1920.0,4.18,10,500
Bash Shell Programming for Data Sciences,Development,3200.0,3.66,58,1409
Manage Your Mindset: Coaching for Confidence,Lifestyle,4800.0,5.0,1,2
Blockchain A-Z™: Learn How To Build Your First Blockchain,IT & Software,8640.0,4.59,9081,47394
Off Grid Solar Power Systems Design 101,Finance & Accounting,2560.0,3.76,120,1590
Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,Business,7680.0,2.61,16,78
ASP.Net MVC Quick Start,Development,5120.0,3.84,1932,18832
How to build a strong LinkedIn profile,Lifestyle,1280.0,4.37,49,2468
Recruitment: IT Basics for IT Recruiters,IT & Software,1600.0,4.58,5,15
Mastering Technical Analysis: Start Trading Better Today,Finance & Accounting,8640.0,4.5,12,52
How You Can Make 6 Figures Calling For Sale By Owners,Business,3840.0,4.82,44,188
C++ Programming from Zero to Hero :  The Fundamentals,Development,8640.0,4.18,64,562
Excel 2016,Lifestyle,3200.0,3.77,30,146
Remote Sensing in QGIS: Fundamentals of Image Analysis 2020,IT & Software,1280.0,4.24,21,1408
Aprende de los Ingresos Pasivos,Finance & Accounting,0.0,4.0,7,465
"Complete Video Production for Businesses, Bloggers & Tutors",Business,4480.0,4.3,11,1014
"JavaScript and Ruby on Rails with React, Angular, and Vue",Development,8640.0,4.17,287,2802
Como Criar um Site Minimalista para Sua Empresa,Lifestyle,0.0,4.71,66,3175
International Tax - Royalty and Fee for Technical Services,IT & Software,1280.0,5.0,1,31
The Ultimate ICO Training Course,Finance & Accounting,8640.0,4.59,17,90
"Intraday, Swing Trading & Scalping Technique that works",Business,8640.0,3.94,12,38
Learning CSS3 - A Comprehensive Tutorial For Web Developers,Development,3200.0,3.93,167,2630
The Adventurers Guide to Drawing and Painting Dragons,Lifestyle,7680.0,4.46,157,1986
Mastering Python - Networking and Security,IT & Software,3200.0,4.36,610,5738
Introduction to Agile & Scrum,Finance & Accounting,8640.0,4.32,192,3776
"Dropship 101 Beginners Guide to Shopify, AliExpress & Oberlo",Business,8640.0,4.44,15,63
Create Advanced & Modern User Interface In JavaFX,Development,8640.0,3.94,70,463
Break The Mould,Lifestyle,8640.0,3.99,5,2238
Getting Started with Apache Kafka,IT & Software,1280.0,4.38,62,1017
Learning Neo4j Graphs and Cypher,Finance & Accounting,8000.0,3.69,12,63
Credit Analysis with Real Estate Sector Case Study,Business,6400.0,3.92,6,2231
Angular Front To Back,Development,8640.0,4.65,5841,21138
The Complete Elementor tutorial in 2020 | Learn all How tos,Lifestyle,6720.0,5.0,5,1227
Psychological Selling,IT & Software,5440.0,3.93,35,110
Creative Thinking: For An Ever Changing World,Finance & Accounting,8640.0,3.08,47,4221
Warehouse Management Fundamentals,Business,8640.0,4.18,868,3052
Beginner's Guide to Use WordPress Gutenberg Editor,Development,1280.0,3.5,11,1590
Mind Power Techniques- 3 Steps To Break All Bad Habits,Lifestyle,5760.0,4.04,9,1251
AI-100: Azure AI Solution practice Test: Real Exam Questions,IT & Software,1280.0,2.48,67,345
Car Buying BluePrint System,Finance & Accounting,1280.0,4.37,13,223
Preparation of Consolidated Financial Statements (Basic),Business,1600.0,3.6,23,1189
Interview Questions and Answer on Python,Development,1280.0,4.1,27,14734
How To Vlog & Create a Sustainable Passive Income,Lifestyle,8640.0,4.26,11,68
Fast Practice Test for OCI OCP 2020 | 1Z0-997-20,IT & Software,1280.0,3.2,6,17
For 2020 - Product Creation Profits With A Twist,Finance & Accounting,1920.0,3.07,3,14
The Simplest Guide™ to Data Analysis with SAS *Base*Advanced,Business,8640.0,4.58,629,2549
Web API - JavaScript Fetch getting JSON data Fun with APIs,Development,8640.0,4.38,35,4201
Level 1 (Shoden) Traditional Reiki Techniques,Lifestyle,2240.0,5.0,1,3
The Complete Agile Course for Absolute Beginners,IT & Software,1280.0,2.96,64,1787
"Best Trading Course for Bitcoin, Altcoins, Stocks and Forex",Finance & Accounting,3200.0,1.0,1,8
Get Tons of Ideal Clients Now,Business,1920.0,4.73,13,124
C# in Depth: A Comprehensive Course (Beginner-To-Advanced),Development,8640.0,3.73,176,6358
تعلم برنامج الاكسيل من خلال المشاريع العملية والمحاسبية,Lifestyle,6400.0,5.0,1,6
The Wedding Planner Toolkit,IT & Software,6400.0,4.87,10,41
Body Language basics,Finance & Accounting,1920.0,4.19,35,540
Sales Optimization Skills: Increase Your Sales by 200%,Business,3200.0,3.5,8,5310
Machine Learning for Android App development Using ML Kit,Development,8000.0,3.51,20,117
Pinterest Marketing Expert 2.0,Lifestyle,6720.0,4.56,9,94
Practice Tests for Certified FATCA Professional,IT & Software,1280.0,3.73,2,4
Innovators and innovation: Travel through time!,Finance & Accounting,6400.0,3.92,10,1221
Forex - Trade Gartley with Precision - Complete Strategy,Business,1280.0,4.35,6,96
Spring Framework and Spring Boot for Java,Development,1920.0,4.31,43,335
Обучение яхтингу - от новичка до матроса,Lifestyle,3200.0,4.85,152,464
Salesforce Platform Developer 1 Practice Test,IT & Software,2560.0,4.09,17,104
Aprenda a Investir em Ações: O Guia Para Iniciantes,Finance & Accounting,1280.0,4.27,30,523
Accelerate your Career,Business,6080.0,3.74,16,5944
The Ultimate ASO Guide - App Store Optimization in iOS 11,Development,8640.0,4.31,21,7540
Google SEO : Improve your Website Ranking in Search Engine,Lifestyle,8640.0,3.37,57,4951
Leading Effective 1-on-1 Meetings: Win loyalty and retention,IT & Software,6400.0,4.18,459,9833
Earning passive income in crypto market,Finance & Accounting,0.0,4.27,21,3695
Managing Health and Safety at Work,Business,8640.0,4.16,292,1054
Python For Maya: Artist Friendly Programming,Development,7680.0,4.48,1195,6091
CPA Affiliate Marketing: How to Get Started in CPA Marketing,Lifestyle,6400.0,3.92,72,2245
LabVIEW Step By Step: Beginners Complete Guide,IT & Software,2560.0,3.94,141,6686
OPTIONS IRON CONDOR STRATEGY(IRON CONDOR FOR MONTHLY INCOME),Finance & Accounting,1280.0,3.79,11,40
Candlestick Trading Ninja: 10 Hour Glossary & DIY Strategy,Business,1280.0,4.1,271,16728
Complete Web Developer Course to Build Premium Web Templates,Development,1280.0,3.44,48,386
A Seon Meditation Course on Five Element Sound Therapy,Lifestyle,1280.0,5.0,1,4
ISACA CISA (Information Systems Auditor)- Exam Practice Test,IT & Software,1280.0,2.29,12,146
Game Theory: Strategic Thinking in Economics and Business,Finance & Accounting,1600.0,4.66,4,600
Dropshipping Blueprint + Software,Business,3200.0,2.9,11,1043
"Mobile App Development for Beginners (Swift 3, iPhone iOS10)",Development,3200.0,4.13,233,6621
Electronic Circuits Analysis by PSpice,Lifestyle,4800.0,4.03,36,3927
70-532 Microsoft Azure Certification: App Services Deep Dive,IT & Software,1280.0,2.72,106,4895
Navigating the Home Purchase Agreement: How to Buy a House,Finance & Accounting,1600.0,4.42,5,20
English Job Interview Success for the Non-Native Speaker,Business,1920.0,4.26,29,92
Learning Entity Framework Core,Development,8000.0,4.29,133,610
Taller de cosmética natural - Haz tus propios productos,Lifestyle,1920.0,4.26,6,12
The Single Most Profitable Business - Real Estate Investing!,IT & Software,8640.0,3.04,41,5108
Agile Business Analysis,Finance & Accounting,5760.0,4.45,5650,15826
Management For The New Managers,Business,1280.0,4.44,23,942
Learn Flowcharting and Pseudocode. Be a better programmer!,Development,3200.0,4.51,392,2258
Fear Mastery: Become Fearless In 15 Days,Lifestyle,8640.0,4.05,87,2282
Salesforce Marketing Cloud Consultant Practice Tests - 2020,IT & Software,6400.0,4.33,7,53
Get Started with Business Networking Basics in One Hour,Finance & Accounting,1280.0,4.41,302,2483
How To Start Your Own Commercial Cleaning Business,Business,8640.0,3.56,4,44
Beginning Selenium WebDriver and Java Training,Development,1600.0,3.16,15,278
Adobe Photoshop Lightroom 4 Tutorial,Lifestyle,3200.0,3.72,39,1184
Gestão Prática de Caixa para PME's e Profissionais Liberais,IT & Software,6400.0,0.0,0,3
Aprenda a fazer declaração de imposto de renda Pessoa Física,Finance & Accounting,1600.0,5.0,1,6
Create and Launch your Podcast Website with WordPress,Business,3840.0,4.68,6,21
Zero To Hero: Apache Maven,Development,2240.0,3.72,9,416
"Beekeeping 101: Organic, Natural, Traditional",Lifestyle,3200.0,4.01,29,74
Counselling Children & Adolescents - ACCREDITED CERTIFICATE,IT & Software,7360.0,4.35,1850,6789
"O Mercado de Bitcoins - O que é, como investir e o futuro.",Finance & Accounting,1280.0,4.36,5,20
Accounting for Beginners | Master the Basics of Accounting,Business,2560.0,3.48,24,869
Understanding MVC (Model-View-Controller) with PHP,Development,1280.0,4.23,34,2256
Painting Wild Places with Watercolors:  Cayo Costa,Lifestyle,1280.0,4.22,19,209
AMBA AXI Infrastructure Based on Xilinx FPGA IPs and Verilog,IT & Software,1280.0,4.1,58,318
The Complete Guide: Start A Business While You Work,Finance & Accounting,8640.0,4.57,35,928
Record Company Music Label Business Plan Template & Example,Business,3200.0,3.69,5,82
Build Two Websites With HTML and CSS,Development,8640.0,4.16,31,1212
【タイピングソフト付】仕事がガンガン速くなる！タッチタイピング[超入門]10日間マスター講座[touch typing],Lifestyle,1600.0,4.29,456,2311
New Business Idea: Start a Healthcare Business from Home,IT & Software,8960.0,4.86,7,35
Social Security Survivors Benefits 101,Finance & Accounting,5120.0,0.0,0,3
"Your complete guide to Agile, Scrum, Kanban",Business,1600.0,4.23,312,20189
Build 64 iOS9 projects in Swift. Build 50 apps and 14 games!,Development,8640.0,4.35,40,1361
Copywriting Secrets: Become a Content Writing Expert,Lifestyle,6400.0,4.26,301,3909
Penetration Testing with KALI and More: All You Need to Know,IT & Software,1280.0,4.36,803,44229
Авторский Курс по Крипто Трейдингу - Рабочие Стратегии,Finance & Accounting,8640.0,4.01,3,13
#Remote PMP Management Consulting Meetings Hypnotic Edition,Business,12800.0,4.15,72,5399
Materialize CSS From Scratch With 5 Projects,Development,7680.0,4.69,1475,9386
Wordpress für Anfänger,Lifestyle,1280.0,4.2,24,158
Cisco CCNP Switch 300-115 - Complete Course,IT & Software,1280.0,3.48,13,3525
Brand Identity Breakthrough: Make Your Products Irresistible,Finance & Accounting,1280.0,4.66,24,655
Public Speaking: Speak Like a High-Powered Executive,Business,8640.0,4.1,8,880
Spring 5.0 Project: Building a Travel Website,Development,8000.0,3.49,9,69
Create your own App in Excel,Lifestyle,1280.0,4.1,26,477
Making A Website With WordPress From Scratch (Bootcamp),IT & Software,1280.0,4.54,2,3
Advanced LinkedIn for Lead Generation Course,Finance & Accounting,3200.0,3.87,34,272
How to Use the Top 11 Real Estate Fin Ratios in the Best Way,Business,8640.0,4.54,19,1894
Java - ambitious start. Create a real web app!,Development,2560.0,4.65,32,779
Creating Digital Portraits with Style,Lifestyle,1600.0,5.0,2,19
How to Manage Time Effectively and Increase Productivity,IT & Software,1280.0,4.53,20,60
21 Steps to Becoming a Virtual Assistant,Finance & Accounting,1920.0,3.71,63,259
How To Quickly Diffuse Another Person's Anger,Business,6400.0,4.38,1837,5976
Web Scraping with JavaScript & Node.js,Development,1280.0,4.02,15,141
Make your favorite Disney dishes at home,Lifestyle,1280.0,0.0,0,1
Top Dollar Dog Trainer - The Dog Trainers Business Course,IT & Software,8640.0,3.66,10,351
تعليم الفوركس - المتاجره السعريه الزمنيه,Finance & Accounting,8640.0,3.0,1,8
A Masterclass in Growth Strategy Design & Execution,Business,9600.0,4.94,29,119
Artificial Intelligence & Machine Learning with Unity3D,Development,8640.0,3.84,8,139
Copywriting Pro - Genera más clicks y más ventas,Lifestyle,6400.0,4.57,79,240
TED Talk Success: Be a Sought After TedX Speaker,IT & Software,9600.0,3.64,40,9784
¿Entiendes la economía?,Finance & Accounting,1280.0,3.16,4,11
Product Launch Hacking: Masterclass,Business,8640.0,3.74,36,326
Machine Learning For Researchers,Development,1280.0,4.16,38,10575
Learn Conducttr - Part 2,Lifestyle,0.0,4.43,18,3984
Introduction to PMP® - Project Management Professional Exam,IT & Software,1280.0,3.48,40,777
Wage and Hour Law Compliance,Finance & Accounting,6400.0,4.24,22,82
"Get a VA, outsource your app business and get your life back",Business,3200.0,4.45,17,145
Neural Networks for Swift Developers,Development,8640.0,3.22,15,341
Microsoft 365 Planner,Lifestyle,1920.0,4.12,221,1009
Adobe Photoshop CS6 Certification Practice Tests For 2020,IT & Software,2240.0,3.26,3,778
Anti-Money Laundering (AML) Fundamentals,Finance & Accounting,2880.0,4.79,5,14
Covered Calls: Boost Your Cash Flow!,Business,1920.0,4.69,8,53
Unity Android Game Development : Build 7 2D & 3D Games,Development,8640.0,4.53,1451,9448
Camping adventure in watercolor,Lifestyle,2240.0,0.0,0,0
Trading Forex: Comienza a invertir en el Mercado de Forex,IT & Software,8640.0,4.43,100,1117
Business Networking for Success and Company Growth: Part 3,Finance & Accounting,8640.0,4.5,31,8497
Real Estate Asset Management 101,Business,8640.0,4.55,560,2723
The Complete C Developer Course - Build 7 Exciting Projects!,Development,8640.0,4.03,641,21647
The Death of Stress I - Foundations of Stress Elimination,Lifestyle,6400.0,0.0,0,1
How to Create Passive Income,IT & Software,1280.0,3.42,44,5286
2020 Complete Course: The Accounting External Audit Process,Finance & Accounting,1280.0,4.01,12,1138
"Excel, PowerPoint & Presentations for Investment Bankers",Business,6400.0,4.21,91,418
Intro to Game Development using Unity - Part I,Development,1280.0,4.55,835,25879
PC不要! スマホではじめるデジタルイラスト,Lifestyle,2560.0,3.99,61,335
Outsourcing without Fear - an Entrepreneur's Hands on Guide,IT & Software,1280.0,5.0,3,547
The Complete Shopify Aliexpress Dropship course,Finance & Accounting,8640.0,4.63,14006,74011
Branding 101: How To Find Brand Name Ideas For Your Business,Business,5440.0,2.98,8,913
Shader Development from Scratch for Unity with Cg,Development,1280.0,4.52,2255,12652
Como emagrecer mesmo sendo ansioso,Lifestyle,1600.0,5.0,2,14
C# 7 & .NET Core 2.0 Programming: From Beginner to Developer,IT & Software,8640.0,3.04,21,141
How to be confident in communication,Finance & Accounting,1600.0,4.26,5,19
How to Win Customers and Skyrocket your Sales and Profits,Business,6400.0,3.88,23,3083
The Complete Apple Watch Developer Course - Build 14 Apps,Development,6400.0,4.67,887,18458
Prototipado rápido animaciones e interacciones web y móvil,Lifestyle,2240.0,3.21,12,111
Create a perfect pitch deck - technology & fintech startups,IT & Software,8640.0,3.68,30,2181
